access,aerialway,aeroway,amenity,area,barrier,bicycle,boundary,brand,bridge,building,covered,culvert,cutting,disused,embankment,foot,harbour,highway,historic,horse,index,junction,landuse,latitud,layer,leisure,lock,longitud,man_made,military,motorcar,name,natural,oneway,operator,osm_id,place,population,power,railway,ref,religion,route,service,shop,sport,surface,tags,toll,tourism,tower:type,tracktype,tunnel,water,waterway,way_area,wetland,width,wood,x,y,z_order
,,,,,,,,,,,,,,,,,,,,,168.0,,,19.3782877,,,,-99.2493786,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788115.5370749813,822825.5477995896,0.0
,,,,,,,,,,,,,,,,,,,,,169.0,,,19.3783772,,,,-99.2491425,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788140.0750086475,822835.899382748,0.0
,,,,,,,,,,,,,,,,,,,,,170.0,,,19.3783664,,,,-99.2488694,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788168.7003752687,822835.2561944243,0.0
,,,,,,,,,,,,,,,,,,,,,171.0,,,19.3782673,,,,-99.2487535,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788181.048722995,822824.5523522565,0.0
,,,,,,,,,,,,,,,,,,,,,172.0,,,19.3782264,,,,-99.2486641,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788190.4984350884,822820.2182485767,0.0
,,,,,,,,,,,,,,,,,,,,,173.0,,,19.3782109,,,,-99.2485462,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788202.879254519,822818.7445773318,0.0
,,,,,,,,,,,,,,,,,,,,,174.0,,,19.378213,,,,-99.2484418,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788213.808914152,822819.1861310486,0.0
,,,,,,,,,,,,,,,,,,,,,175.0,,,19.3782818,,,,-99.2482536,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788233.3739318145,822827.1571476619,0.0
,,,,,,,,,,,,,,,,,,,,,176.0,,,19.3784141,,,,-99.2481225,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788246.824210347,822842.021315533,0.0
,,,,,,,,,,,,,,,,,,,,,177.0,,,19.3785418,,,,-99.2480702,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788252.0312786587,822856.2194567256,0.0
,,,,,,,,,,,,,,,,,,,,,178.0,,,19.3786621,,,,-99.2480628,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788252.5515213045,822869.5106874304,0.0
,,,,,,,,,,,,,,,,,,,,,179.0,,,19.3788009,,,,-99.2481019,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788248.162527347,822884.7501259021,0.0
,,,,,,,,,,,,,,,,,,,,,180.0,,,19.3789218,,,,-99.2481916,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788238.511997495,822897.9124178832,0.0
,,,,,,,,,,,,,,,,,,,,,181.0,,,19.3789306,,,,-99.2481928,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788238.367682509,822898.881177475,0.0
,,,,,,,,,,,,,,,,,,,,,182.0,,,19.379006,,,,-99.2483411,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788222.6762174694,822906.904310655,0.0
,,,,,,,,,,,,,,,,,,,,,183.0,,,19.3790523,,,,-99.2485001,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788205.9257551664,822911.6944709669,0.0
,,,,,,,,,,,,,,,,,,,,,184.0,,,19.379189,,,,-99.2487095,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788183.705394704,822926.3599523113,0.0
,,,,,,,,,,,,,,,,,,,,,185.0,,,19.3794461,,,,-99.248813,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788172.321272832,822954.5256280584,0.0
,,,,,,,,,,,,,,,,,,,,,186.0,,,19.379731,,,,-99.2489147,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788161.0668507903,822985.762936697,0.0
,,,,,,,,,,,,,,,,,,,,,187.0,,,19.3800182,,,,-99.2490167,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788149.7761845817,823017.2534694136,0.0
,,,,,,,,,,,,,,,,,,,,,188.0,,,19.3806465,,,,-99.2492059,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788128.63090148,823086.2126758437,0.0
,,,,,,,,,,,,,,,,,,,,,189.0,,,19.3808973,,,,-99.2492598,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788122.4549764446,823113.7827203296,0.0
,,,,,,,,,,,,,,,,,,,,,190.0,,,19.3812333,,,,-99.2492465,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788123.136603402,823150.8904406731,0.0
,,,,,,,,,,,,,,,,,,,,,191.0,,,19.3814241,,,,-99.2491901,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788128.6394833894,823172.0604517667,0.0
,,,,,,,,,,,,,,,,,,,,,192.0,,,19.3815865,,,,-99.2490762,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788140.2244587666,823190.2117552261,0.0
,,,,,,,,,,,,,,,,,,,,,193.0,,,19.3816829,,,,-99.2489778,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788150.3258205806,823201.0481600629,0.0
,,,,,,,,,,,,,,,,,,,,,194.0,,,19.3818745,,,,-99.2488347,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788164.9070394887,823222.4806571128,0.0
,,,,,,,,,,,,,,,,,,,,,195.0,,,19.3820505,,,,-99.2486316,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788185.8050390417,823242.3121099563,0.0
,,,,,,,,,,,,,,,,,,,,,196.0,,,19.3828324,,,,-99.2475787,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788294.4188726805,823330.7186276307,0.0
,,,,,,,,,,,,,,,,,,,,,197.0,,,19.3830211,,,,-99.247453,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788307.1836131923,823351.7962151411,0.0
,,,,,,,,,,,,,,,,,,,,,198.0,,,19.38335,,,,-99.2469109,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788363.2604076453,823389.1834173646,0.0
,,,,,,,,,,,,,,,,,,,,,199.0,,,19.3835559,,,,-99.2465855,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788396.902874282,823412.5607938519,0.0
,,,,,,,,,,,,,,,,,,,,,200.0,,,19.3837579,,,,-99.2462662,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788429.9146574493,823435.4955697022,0.0
,,,,,,,,,,,,,,,,,,,,,201.0,,,19.3840089,,,,-99.2457423,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788484.2499006134,823464.2495704094,0.0
,,,,,,,,,,,,,,,,,,,,,202.0,,,19.3841949,,,,-99.2453711,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788522.7307480536,823485.5231802699,0.0
,,,,,,,,,,,,,,,,,,,,,203.0,,,19.3843077,,,,-99.2450744,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788553.564444048,823498.5686654001,0.0
,,,,,,,,,,,,,,,,,,,,,204.0,,,19.3844729,,,,-99.2447292,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788589.366285433,823517.4946480598,0.0
,,,,,,,,,,,,,,,,,,,,,205.0,,,19.3847481,,,,-99.2443521,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788628.2755779866,823548.6244658967,0.0
,,,,,,,,,,,,,,,,,,,,,206.0,,,19.385095,,,,-99.2440564,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788658.507818854,823587.5033193681,0.0
,,,,,,,,,,,,,,,,,,,,,207.0,,,19.385605,,,,-99.2437303,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788691.577643855,823644.443042775,0.0
,,,,,,,,,,,,,,,,,,,,,208.0,,,19.3861251,,,,-99.243438,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788721.0860245395,823702.429392418,0.0
,,,,,,,,,,,,,,,,,,,,,209.0,,,19.3864836,,,,-99.2432166,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788743.5119244917,823742.4389527263,0.0
,,,,,,,,,,,,,,,,,,,,,210.0,,,19.3866268,,,,-99.2430885,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788756.623551192,823758.500317932,0.0
,,,,,,,,,,,,,,,,,,,,,211.0,,,19.3868265,,,,-99.2428236,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788783.941802037,823781.0724414479,0.0
,,,,,,,,,,,,,,,,,,,,,212.0,,,19.3869895,,,,-99.2426018,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788806.8241607873,823799.507632033,0.0
,,,,,,,,,,,,,,,,,,,,,213.0,,,19.3873104,,,,-99.2420474,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788864.2031444586,823836.0384357427,0.0
,,,,,,,,,,,,,,,,,,,,,214.0,,,19.3875687,,,,-99.2417064,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788899.3663165355,823865.2310781948,0.0
,,,,,,,,,,,,,,,,,,,,,215.0,,,19.3877949,,,,-99.2414622,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788924.4600859554,823890.6862545596,0.0
,,,,,,,,,,,,,,,,,,,,,216.0,,,19.3882137,,,,-99.2408073,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2788992.155425546,823938.2241373729,0.0
,,,,,,,,,,,,,,,,,,,,,217.0,,,19.3885038,,,,-99.2402519,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2789049.703569998,823971.3585563118,0.0
,,,,,,,,,,,,,,,,,,,,,218.0,,,19.3887778,,,,-99.2398438,,,,Ecobús Ruta 1 C. C. Santa Fe - Balderas,,,RTP,-5872326.0,,,,,GPS,,bus,,,,,"""to""=>""Metro Balderas"", ""from""=>""Centro Comercial Santa Fe"", ""colour""=>""green"", ""network""=>""Ecobús"", ""route_name""=>""Ecobús Ruta 1 C. C. Santa Fe - Balderas"", ""route_pref_color""=>""0"", ""public_transport:version""=>""2""",,,,,,,,,,,,2789091.8597343196,824002.4194834004,0.0
